x,y,% Fe/Mg,% Al-OH,% H2O,flag
6,92,0.0,0.0,0.0,false
6,93,0.0,0.0,0.0,false
6,94,0.0,0.0,0.0,false
6,95,0.0,0.0,0.0,false
6,96,0.0,0.0,0.0,false
6,97,0.0,0.0,0.0,false
6,98,0.0,0.0,0.0,false
6,99,0.0,0.0,0.0,false
7,0,0.0,0.0,0.0,false
7,1,0.0,0.0,0.0,false
7,2,0.0,0.0,0.0,false
7,3,0.0,0.0,0.0,false
7,4,0.0,0.0,0.0,false
7,5,0.0,0.0,0.0,false
7,6,0.0,0.0,0.0,false
7,7,0.0,0.0,0.0,false
7,8,0.0,0.0,0.0,false
7,9,0.0,0.0,0.0,false
7,10,0.0,0.0,0.0,false
7,11,0.0,0.0,0.0,false
7,12,53.16343874304121,43.491988778184485,65.2473170102539,true
7,13,57.34064344936496,41.543828165223154,59.43917700332211,true
7,14,63.839484779509725,36.07011336131955,60.39297386408744,true
7,15,55.88784083285032,27.05832565366538,56.41640897364451,true
7,16,41.80089687620013,38.04295042361113,45.32329085587807,true
7,17,41.4934149958908,35.29754384052973,43.9115854058891,true
7,18,32.5016327023419,38.43441362400265,40.03875869365295,true
7,19,39.54951385009298,37.09176537445728,47.61295228280764,true
7,20,41.74632171121176,32.9638595188023,42.68322901152742,true
7,21,37.11076606917744,36.38499013544613,41.12603570741783,true
7,22,34.25864462256574,37.68129703363465,42.98393660197099,true
7,23,35.763230034039786,41.20648748835722,43.9047316200635,true
7,24,42.232116140640905,44.95729720681126,49.38995382111642,true
7,25,35.28659538904403,44.12113399112236,46.679341590283016,true
7,26,21.490577099784307,46.39527769511266,39.55950710271072,false
7,27,18.698158738331447,41.69765765190241,35.300416489672244,false
7,28,10.088263448933398,49.1904416220916,28.978730456384465,false
7,29,14.79543126011318,42.15917555122953,33.06864116694121,false
7,30,18.819143509796152,41.45587230840717,30.99065229182864,false
7,31,32.702081527101804,33.73257577010697,44.09054902592811,true
7,32,42.07826918085365,31.98381867620421,46.63815305265646,true
7,33,39.99213334326176,37.225379039130296,41.867009765155565,true
7,34,64.78504893679147,22.085560952227063,54.451842437503096,true
7,35,58.43099924252091,24.3382645737638,55.16507717527396,true
7,36,48.82221231042598,35.32828006858177,46.06723351616788,true
7,37,49.83684514011617,38.61193713872702,49.69687178075705,true
7,38,60.36960564313817,41.94069370520651,66.19457438845718,true
7,39,46.36977864223276,40.06820724553165,54.77546948268349,true
7,40,47.71469069146379,39.79157498321316,61.48859225608759,true
7,41,42.6670367375489,43.97811516348244,57.36959697468463,true
7,42,38.9177428594842,41.27824667614783,50.31496642698108,true
7,43,45.42101206840187,34.00966198396744,41.87748215242905,true
7,44,36.531697749752006,35.44572489355765,33.0653919952455,false
7,45,36.44853158443348,34.520976556242715,32.6255212867727,false
7,46,43.46772818511976,29.30894920541334,35.9123534248376,true
7,47,42.916678671830944,28.31161968015022,36.773328797712345,true
7,48,36.18206215170212,31.110073907703928,35.08862381147702,false
7,49,27.7301692459996,37.39646730919633,34.47750472302362,false
7,50,25.81569946203144,39.79075344304449,29.794707804433077,false
7,51,22.499080279687277,39.31629145617728,26.154270507555676,false
7,52,14.708516599182053,48.05650459442429,26.0164147923688,false
7,53,5.414012589893734,58.85660044875045,23.34068631556831,false
7,54,5.915700219759989,54.75705612847071,22.183364515727614,false
7,55,8.053663676788299,52.90692374918623,23.09413330085204,false
7,56,9.10125458020404,43.175345301704695,22.814996211740613,false
7,57,16.6789170013457,41.73779536301017,28.42489684023853,false
7,58,17.803511289157573,46.990756320735024,31.92016881409297,false
7,59,16.237950556933605,43.20348190250966,29.636027441077434,false
7,60,12.423278230252938,44.64077700735567,28.16161849001011,false
7,61,14.199549864026704,45.28532908838407,24.66800607029855,false
7,62,9.67579874567549,46.12697445173832,21.19379904879326,false
7,63,7.495814485225416,47.52789639460335,20.48845290126102,false
7,64,0.0,0.0,0.0,false
7,65,17.110753674235095,41.419004198373855,26.162452677200644,false
7,66,24.76365495449076,30.355264788192223,35.83027913388025,false
7,67,0.0,0.0,0.0,false
7,68,0.0,0.0,0.0,false
7,69,0.0,0.0,0.0,false
7,70,0.0,0.0,0.0,false
7,71,0.0,0.0,0.0,false
7,72,0.0,0.0,0.0,false
7,73,0.0,0.0,0.0,false
7,74,0.0,0.0,0.0,false
7,75,0.0,0.0,0.0,false
7,76,0.0,0.0,0.0,false
7,77,0.0,0.0,0.0,false
7,78,0.0,0.0,0.0,false
7,79,0.0,0.0,0.0,false
7,80,0.0,0.0,0.0,false
7,81,0.0,0.0,0.0,false
7,82,0.0,0.0,0.0,false
7,83,0.0,0.0,0.0,false
7,84,0.0,0.0,0.0,false
7,85,0.0,0.0,0.0,false
7,86,0.0,0.0,0.0,false
7,87,0.0,0.0,0.0,false
7,88,0.0,0.0,0.0,false
7,89,0.0,0.0,0.0,false
7,90,0.0,0.0,0.0,false
7,91,0.0,0.0,0.0,false
7,92,0.0,0.0,0.0,false
7,93,0.0,0.0,0.0,false
7,94,0.0,0.0,0.0,false
7,95,0.0,0.0,0.0,false
7,96,0.0,0.0,0.0,false
7,97,0.0,0.0,0.0,false
7,98,0.0,0.0,0.0,false
7,99,0.0,0.0,0.0,false
8,0,0.0,0.0,0.0,false
8,1,0.0,0.0,0.0,false
8,2,0.0,0.0,0.0,false
8,3,0.0,0.0,0.0,false
8,4,0.0,0.0,0.0,false
8,5,0.0,0.0,0.0,false
8,6,0.0,0.0,0.0,false
8,7,0.0,0.0,0.0,false
8,8,0.0,0.0,0.0,false
8,9,0.0,0.0,0.0,false
8,10,0.0,0.0,0.0,false
8,11,0.0,0.0,0.0,false
8,12,54.67822230770315,40.388421155824034,60.177292711485045,true
8,13,44.231259751467526,37.7252919816318,52.91112783957777,true
8,14,51.53398870928332,32.588047325608,55.95471887185731,true
8,15,48.85951562997552,33.33006622386541,52.00191596636553,true
8,16,41.40789457108386,38.89154460922637,45.03474400427031,true
8,17,42.83801210444855,39.12256989246085,46.46394018404085,true
8,18,38.905394690511855,40.3080247565288,45.68727049073797,true
8,19,38.8479102220762,39.251709935123536,50.771693499224455,true
8,20,41.5723403759057,37.81809106153624,47.83407038819941,true
8,21,41.79843347885463,39.49760297946216,49.75404864565407,true
8,22,38.33287464251116,41.72838445018208,50.44250772930966,true
8,23,40.9842619468223,41.81117095178216,49.87239452056526,true
8,24,41.51646179308136,32.69816809238078,50.56353258701173,true
8,25,31.7443921538986,39.84837671206487,45.06868382003331,true
8,26,16.461087972846002,48.34556529673019,35.89515889708451,false
8,27,19.143050637595834,44.20821264911322,32.38429106364733,false
8,28,28.792038499345736,38.2633759527152,32.338212724200666,false
8,29,32.62940818718527,33.93042605040949,36.86426940272211,false
8,30,34.93657624938212,33.052268809672746,37.92032014041819,false
8,31,35.03205940142812,36.5006812527551,40.22498584565696,true
8,32,45.58793374346716,37.66498651735746,46.87444328417356,true
8,33,49.48096529752913,38.6270445540461,46.22967235415152,true
8,34,58.87058782148738,31.1377449997459,47.70638098485661,true
8,35,52.30142117446553,39.21404374435525,43.03793423176236,true
8,36,70.33733451426731,40.32403880996236,57.49719422628525,true
8,37,71.56782955236142,39.37953808945415,61.42311515212591,true
8,38,80.1674374293956,33.54009169151864,67.61634412514707,true
8,39,46.0495058050738,37.90803545035066,54.77449530712316,true
8,40,57.751082865817935,41.27831107459331,66.96044422668842,true
8,41,56.22109172032819,37.35984437324471,61.99800050466243,true
8,42,53.670290542437606,36.47055910987954,54.59356852586207,true
8,43,59.63976961060735,33.31679611919512,54.06076360817119,true
8,44,49.11829708023179,30.598639163329512,38.361060530957936,true
8,45,51.65037332007215,26.65191074419616,37.86874149385939,true
8,46,65.9785867782542,25.060919089461915,49.77713923934069,true
8,47,50.33638782131277,31.636712435071185,38.708191207097975,true
8,48,43.08900111170939,34.06662286897724,37.3298035486122,true
8,49,31.744855210235063,42.055644010398105,32.09611281900835,false
8,50,30.63537066895769,38.40626874339755,28.36928326382514,false
8,51,39.446896200418514,35.33546015026034,33.62779901454901,false
8,52,17.47981503128889,46.78924990493869,24.378304853563147,false
8,53,12.012640916170058,51.97486480834343,22.751733423637653,false
8,54,14.130055553975652,49.46656927659092,24.78753346218999,false
8,55,17.28940649960218,43.960941938030366,26.301802978456205,false
8,56,19.99958246974106,42.55286072798432,30.254245504813333,false
8,57,17.619591392852257,37.98917243176884,32.612766498313114,false
8,58,13.905396834291189,42.19474925250884,34.382005075125555,false
8,59,18.30329017585913,47.56931655475382,29.23055648429519,false
8,60,19.749894541647816,46.355659771457645,30.69575190671005,false
8,61,17.05324542933773,45.97000876076452,30.190754600009274,false
8,62,12.663204410419834,44.40480178360878,24.051739854512803,false
8,63,13.938050296462077,40.98402259848169,22.019826850496667,false
8,64,16.005304505223215,35.895247662437626,24.411183278724103,false
8,65,21.53414960966689,34.618088060798684,31.11002335487172,false
8,66,0.0,0.0,0.0,false
8,67,0.0,0.0,0.0,false
8,68,0.0,0.0,0.0,false
8,69,0.0,0.0,0.0,false
8,70,0.0,0.0,0.0,false
8,71,0.0,0.0,0.0,false
8,72,0.0,0.0,0.0,false
8,73,0.0,0.0,0.0,false
8,74,0.0,0.0,0.0,false
8,75,0.0,0.0,0.0,false
8,76,0.0,0.0,0.0,false
8,77,0.0,0.0,0.0,false
8,78,0.0,0.0,0.0,false
8,79,0.0,0.0,0.0,false
8,80,0.0,0.0,0.0,false
8,81,0.0,0.0,0.0,false
8,82,0.0,0.0,0.0,false
8,83,0.0,0.0,0.0,false
8,84,0.0,0.0,0.0,false
8,85,0.0,0.0,0.0,false
8,86,0.0,0.0,0.0,false
8,87,0.0,0.0,0.0,false
8,88,0.0,0.0,0.0,false
8,89,0.0,0.0,0.0,false
8,90,0.0,0.0,0.0,false
8,91,0.0,0.0,0.0,false
8,92,0.0,0.0,0.0,false
8,93,0.0,0.0,0.0,false
8,94,0.0,0.0,0.0,false
8,95,0.0,0.0,0.0,false
8,96,0.0,0.0,0.0,false
8,97,0.0,0.0,0.0,false
8,98,0.0,0.0,0.0,false
8,99,0.0,0.0,0.0,false
9,0,0.0,0.0,0.0,false
9,1,0.0,0.0,0.0,false
9,2,0.0,0.0,0.0,false
9,3,0.0,0.0,0.0,false
9,4,0.0,0.0,0.0,false
9,5,0.0,0.0,0.0,false
9,6,0.0,0.0,0.0,false
9,7,0.0,0.0,0.0,false
9,8,0.0,0.0,0.0,false
9,9,0.0,0.0,0.0,false
9,10,0.0,0.0,0.0,false
9,11,0.0,0.0,0.0,false
9,12,63.44504185468002,20.25056220762876,61.502572991831705,true
9,13,53.83447753462695,27.47573613771023,55.40633701860218,true
9,14,44.48319669897272,32.51984971684372,50.697067043716494,true
9,15,39.31848147955511,36.10780301152155,45.16684846340426,true
9,16,49.68998923963094,34.08003390274562,53.98351411914437,true
9,17,49.76921396919668,34.51693746561813,55.56207675404177,true
9,18,40.9717453937276,39.91147752886163,43.975826689165295,true
9,19,36.64572810105243,39.09586523708987,47.55161213384369,true
9,20,39.56903393538765,40.398699607710434,52.334346794059,true
9,21,43.09613872756235,34.07066887380992,54.24023570835909,true
9,22,40.85435983287813,39.840089552110285,57.01058036936853,true
9,23,42.09644842961849,33.66134045217056,52.81504648380712,true
9,24,37.23504290614531,35.843673822388865,46.98513562778226,true
9,25,37.57606284993495,40.889690375586085,44.83549877311474,true
9,26,30.928061251408344,47.707382221959065,39.978652719807656,true
9,27,22.08791119870412,53.51345774794073,37.88159666189529,false
9,28,40.42509569519131,33.981035121247,39.05611669201443,true
9,29,49.10389088309739,30.191804973981373,43.99572488321166,true
9,30,54.11841370182764,27.584254878154645,49.413564413919694,true
9,31,48.97232363727665,33.62754092806403,47.88286473569054,true
9,32,82.17326651352442,32.58870901963523,76.37585430835888,true
9,33,83.04797213754163,35.172814458897214,75.36317248433231,true
9,34,78.63360774956118,35.32954250810749,63.76440788375268,true
9,35,85.75026913395556,34.883061300806645,70.93098634255232,true
9,36,78.77181369531678,40.51589787863793,72.2779288645816,true
9,37,79.52950482719861,33.225567671376865,70.39584142883646,true
9,38,72.9359942015992,32.26506715709088,66.9314065544967,true
9,39,54.90049870387881,34.52747854241497,63.91187041806317,true
9,40,66.07029376044528,40.70931998958291,74.50301166703588,true
9,41,61.63997965420887,38.303196271484566,63.33379266588638,true
9,42,60.3187848204333,34.158930163253004,53.1128183830351,true
9,43,65.41235462993347,39.61229523088296,57.71177614024863,true
9,44,51.13098002178516,41.6853276495388,44.39714774560471,true
9,45,67.29202658772819,34.00907242194899,54.09158507480105,true
9,46,74.78618646508468,28.398793555842595,61.14585030666948,true
9,47,60.29897162203677,31.081820699713763,51.841904339448575,true
9,48,35.70403833769697,39.37227854469376,42.00355890028349,true
9,49,31.51764578291944,46.27506419697034,36.38233224672168,false
9,50,39.66957796577761,36.40149568701531,34.47309954063344,false
9,51,50.0335053221232,30.8029549613096,35.57868513089184,true
9,52,30.747809166657,44.8394112524839,30.982643318091984,false
9,53,31.483231498358005,46.26174107857975,37.79015580457077,false
9,54,43.299814914667294,42.93875645277024,46.18898571440654,true
9,55,30.44933583689341,41.63484616812138,35.796913620939144,false
9,56,24.47205575061089,39.60324402937172,31.192404544041903,false
9,57,21.359234366126703,35.04825814808692,27.78880792078452,false
9,58,14.649599501483216,47.86075723960885,35.81829117956106,false
9,59,18.379321063993075,55.31312934530811,38.15701353580739,false
9,60,24.52052543205183,47.94282937845307,38.12340118784254,false
9,61,23.77177502933313,46.79109998027936,38.31737895959169,false
9,62,17.499296138777453,40.15316673467756,29.01668792355039,false
9,63,16.64485936371008,42.5827425266616,22.93777071836924,false
9,64,14.810374376526603,41.37357615497048,21.954079976423635,false
9,65,21.871842407927875,45.07831752547759,26.07421121317538,false
9,66,0.0,0.0,0.0,false
9,67,0.0,0.0,0.0,false
9,68,0.0,0.0,0.0,false
9,69,0.0,0.0,0.0,false
9,70,0.0,0.0,0.0,false
9,71,0.0,0.0,0.0,false
9,72,0.0,0.0,0.0,false
9,73,0.0,0.0,0.0,false
9,74,0.0,0.0,0.0,false
9,75,0.0,0.0,0.0,false
9,76,0.0,0.0,0.0,false
9,77,0.0,0.0,0.0,false
9,78,0.0,0.0,0.0,false
9,79,0.0,0.0,0.0,false
9,80,0.0,0.0,0.0,false
9,81,0.0,0.0,0.0,false
9,82,0.0,0.0,0.0,false
9,83,0.0,0.0,0.0,false
9,84,0.0,0.0,0.0,false
9,85,0.0,0.0,0.0,false
9,86,0.0,0.0,0.0,false
9,87,0.0,0.0,0.0,false
9,88,0.0,0.0,0.0,false
9,89,0.0,0.0,0.0,false
9,90,0.0,0.0,0.0,false
9,91,0.0,0.0,0.0,false
9,92,0.0,0.0,0.0,false
9,93,0.0,0.0,0.0,false
9,94,0.0,0.0,0.0,false
9,95,0.0,0.0,0.0,false
9,96,0.0,0.0,0.0,false
9,97,0.0,0.0,0.0,false
9,98,0.0,0.0,0.0,false
9,99,0.0,0.0,0.0,false
10,0,0.0,0.0,0.0,false
10,1,0.0,0.0,0.0,false
10,2,0.0,0.0,0.0,false
10,3,0.0,0.0,0.0,false
10,4,0.0,0.0,0.0,false
10,5,0.0,0.0,0.0,false
10,6,0.0,0.0,0.0,false
10,7,0.0,0.0,0.0,false
10,8,0.0,0.0,0.0,false
10,9,0.0,0.0,0.0,false
10,10,0.0,0.0,0.0,false
10,11,0.0,0.0,0.0,false
10,12,54.1895248112757,34.040185869645256,59.13738662990777,true
10,13,49.026044408755325,33.436560208185824,53.21129239296912,true
10,14,49.2863038974189,34.26873900005553,58.80535073825229,true
10,15,46.49778487568824,36.85804294632971,54.60295154789749,true
10,16,50.35140207222232,38.42698204339506,55.52313606069799,true
10,17,45.25052314452235,38.70806837819581,50.1572092266142,true
10,18,43.40643636458431,39.04382761323647,53.19575165987502,true
10,19,44.791645228873314,35.84907455201957,55.879783049786255,true
10,20,48.825561283526056,31.77990881842505,62.55114462830874,true
10,21,42.56187773491674,33.00220338821197,61.16453407239908,true
10,22,38.13263006145522,36.384648133701766,56.65283414164124,true
10,23,34.266318573030624,34.978401359373905,50.91416338378828,true
10,24,30.330437937167275,40.75300651502513,37.33707037171084,false
10,25,37.72524026855147,36.61312185852883,45.06393142304307,true
10,26,49.69939380468664,33.94802183316136,53.9237734611342,true
10,27,47.65640795755922,38.28836208956985,57.5087888901333,true
10,28,48.4594256005981,36.92551480761296,52.49456905352952,true
10,29,53.29811797690094,35.0419884419326,52.265677290457056,true
10,30,66.66328027487273,32.033810039452696,59.81254953361839,true
10,31,86.3483633000943,30.19626088641921,70.68642220103976,true
10,32,100.0,20.01536804502769,77.89094084855364,true
10,33,88.5146936350677,27.46991957811732,80.22548017393115,true
10,34,85.10547643788503,28.68326310897516,79.34084319568156,true
10,35,82.78836123957156,36.25049030216449,75.71237163797122,true
10,36,72.51842652396674,41.17949212000382,67.16700893908101,true
10,37,72.1255177655851,31.434981544693496,67.46946412149259,true
10,38,64.03384059362014,27.116854640822453,65.06704845572276,true
10,39,58.409287045411205,35.48917095980437,64.48007476929071,true
10,40,61.3580828058233,34.810163812993686,59.78184983893357,true
10,41,57.20809084460603,34.41455803885059,56.25220773359142,true
10,42,51.32721300703733,42.004590762782655,46.60267298634538,true
10,43,52.02059387707935,46.6393606831446,49.115532515133374,true
10,44,42.68845893978122,46.77884403612804,43.4540437780674,true
10,45,50.36396851690882,46.26297476879946,51.11958607280441,true
10,46,51.15675838362718,46.21117357923873,49.30800788437142,true
10,47,46.22802415700984,43.28288610575572,45.827201265691016,true
10,48,48.552744704849445,44.62047953732035,55.1497108722633,true
10,49,41.73937118882807,44.064251764213815,45.55198350536473,true
10,50,32.25774077401566,42.96821046177402,33.83873599799531,false
10,51,42.12263839709291,38.9040425075371,33.37084046371152,false
10,52,53.911338650030814,36.27044899037773,45.11825981176624,true
10,53,47.47021877338279,41.78956435334816,49.34542807396902,true
10,54,44.01849705820465,43.89182676641532,46.73213137402493,true
10,55,32.77111122170414,41.127329379170654,31.03708031422559,false
10,56,23.442181039623527,46.087902994892026,25.05271532184309,false
10,57,29.433516522785556,41.89886875482735,33.373981027996784,false
10,58,23.927063388389957,47.235909242939606,34.96143795158262,false
10,59,10.015325839491515,54.05393550124015,29.771684678986283,false
10,60,14.625983238545546,42.9727597519578,32.9178093345568,false
10,61,19.365606894419287,42.82490092115168,29.070819667037984,false
10,62,12.707630339366974,43.75722941548769,23.298749662123992,false
10,63,6.504328235909399,46.244398577213865,22.26510938477621,false
10,64,17.16072828876954,43.92318880936069,20.02292986294699,false
10,65,17.99704701022765,36.10356766375945,26.218459955476884,false
10,66,0.0,0.0,0.0,false
10,67,0.0,0.0,0.0,false
10,68,0.0,0.0,0.0,false
10,69,0.0,0.0,0.0,false
10,70,0.0,0.0,0.0,false
10,71,0.0,0.0,0.0,false
10,72,0.0,0.0,0.0,false
10,73,0.0,0.0,0.0,false
10,74,0.0,0.0,0.0,false
10,75,0.0,0.0,0.0,false
10,76,0.0,0.0,0.0,false
10,77,0.0,0.0,0.0,false
10,78,0.0,0.0,0.0,false
10,79,0.0,0.0,0.0,false
10,80,0.0,0.0,0.0,false
10,81,0.0,0.0,0.0,false
10,82,0.0,0.0,0.0,false
10,83,0.0,0.0,0.0,false
10,84,0.0,0.0,0.0,false
10,85,0.0,0.0,0.0,false
10,86,0.0,0.0,0.0,false
10,87,0.0,0.0,0.0,false
10,88,0.0,0.0,0.0,false
10,89,0.0,0.0,0.0,false
10,90,0.0,0.0,0.0,false
10,91,0.0,0.0,0.0,false
10,92,0.0,0.0,0.0,false
10,93,0.0,0.0,0.0,false
10,94,0.0,0.0,0.0,false
10,95,0.0,0.0,0.0,false
10,96,0.0,0.0,0.0,false
10,97,0.0,0.0,0.0,false
10,98,0.0,0.0,0.0,false
10,99,0.0,0.0,0.0,false
11,0,0.0,0.0,0.0,false
11,1,0.0,0.0,0.0,false
11,2,0.0,0.0,0.0,false
11,3,0.0,0.0,0.0,false
11,4,0.0,0.0,0.0,false
11,5,0.0,0.0,0.0,false
11,6,0.0,0.0,0.0,false
11,7,0.0,0.0,0.0,false
11,8,0.0,0.0,0.0,false
11,9,0.0,0.0,0.0,false
11,10,0.0,0.0,0.0,false
11,11,0.0,0.0,0.0,false
11,12,51.64381881219845,34.56689621277894,56.99445381448479,true
11,13,49.143442442502746,39.329059827959,56.64856883243118,true
11,14,49.49259003842027,38.0778447212907,60.27115584317577,true
11,15,47.60232235381545,38.32984388823241,61.86445288342307,true
11,16,46.39214878470943,39.000038050281496,59.77828554119089,true
11,17,44.474852330242925,38.97332235517701,53.77542561187193,true
11,18,42.55220812077956,43.02179272834098,53.970224521466704,true
11,19,44.899532677932434,37.296401094714696,52.34472044732299,true
11,20,44.25037758580325,33.99344550667023,52.30994632917978,true
11,21,33.67094661686987,36.91596589811599,40.198275004955626,true
11,22,32.307103826772405,34.38072622927341,41.338810789007496,true
11,23,29.08336953591964,40.97735091953068,34.2090724574997,false
11,24,27.52951305931125,39.460245441243245,34.84558181927746,false
11,25,33.18154907904487,38.25652165817239,37.56266112773262,false
11,26,59.45750938928576,31.380211816790908,65.07462464538446,true
11,27,60.04131896904513,36.4680576902618,69.87869572505106,true
11,28,64.60786518493629,37.71367703200739,67.27829204117984,true
11,29,75.67850382100993,30.87622958251886,68.68669977525177,true
11,30,80.38718494551152,31.79333336436725,77.40774318836536,true
11,31,86.53508881888267,26.29724044565344,85.8958138326808,true
11,32,86.70445830017101,28.44322618327452,85.59703813768964,true
11,33,73.27740236433759,29.900771839288414,74.84816601741925,true
11,34,72.02668875866351,26.717650517290632,75.78277227787291,true
11,35,75.81110319913617,40.59109180351674,76.41241880320754,true
11,36,73.90840627172233,46.59099929054993,71.23637063391216,true
11,37,80.73277152906378,28.61200300913696,78.06924788742954,true
11,38,52.75060764840597,36.487074091221096,53.04485647316787,true
11,39,54.99202794727407,37.58339207698197,55.260523342250224,true
11,40,51.70865293575224,38.17336762544421,59.786957678357965,true
11,41,53.5659485146213,39.53040018776379,46.81847920202647,true
11,42,55.075340669143536,43.14375878417796,44.93327012601455,true
11,43,53.61202651787996,32.46399775006551,48.30249744056764,true
11,44,47.65649526784488,35.98974916124705,46.45891462295769,true
11,45,52.16175589964956,43.09948301295965,55.06423025797847,true
11,46,47.62439314674127,49.55202969364482,63.281229970366304,true
11,47,41.00491082938161,49.15897562165568,42.436306772754826,true
11,48,46.976257714019646,43.7273485367882,67.75214946407016,true
11,49,31.3539234061788,48.72273411217672,26.00121345743233,false
11,50,30.6716699202221,48.34236101407901,23.051553230779195,false
11,51,36.62177078231139,44.75555895661124,25.423465230012237,false
11,52,52.344964061215485,35.435416197401324,36.14401138574269,true
11,53,64.41659329484446,31.142269680523725,45.49634524544896,true
11,54,52.89783773582976,35.76003864127523,39.31749852647719,true
11,55,41.44715925383632,36.545703585952,33.661164527490136,false
11,56,44.33470996708028,35.289509329476395,41.86861583837664,true
11,57,42.60568255252368,40.37293470965446,43.08181820784805,true
11,58,26.065349191874702,40.42826263408262,32.386384224648566,false
11,59,16.468970064795457,43.08668796182195,21.40277035124328,false
11,60,26.844616878101,38.821919769914295,32.18946582498337,false
11,61,22.192484754688657,42.76941062064314,22.583347301453067,false
11,62,0.0,0.0,0.0,false
11,63,0.0,0.0,0.0,false
11,64,20.72622388128396,36.54305956977643,19.33653977102991,false
11,65,21.623365910048204,32.990663761769326,25.595732215857424,false
11,66,0.0,0.0,0.0,false
11,67,0.0,0.0,0.0,false
11,68,0.0,0.0,0.0,false
11,69,0.0,0.0,0.0,false
11,70,0.0,0.0,0.0,false
11,71,0.0,0.0,0.0,false
11,72,0.0,0.0,0.0,false
11,73,0.0,0.0,0.0,false
11,74,0.0,0.0,0.0,false
11,75,0.0,0.0,0.0,false
11,76,0.0,0.0,0.0,false
11,77,0.0,0.0,0.0,false
11,78,0.0,0.0,0.0,false
11,79,0.0,0.0,0.0,false
11,80,0.0,0.0,0.0,false
11,81,0.0,0.0,0.0,false
11,82,0.0,0.0,0.0,false
11,83,0.0,0.0,0.0,false
11,84,0.0,0.0,0.0,false
11,85,0.0,0.0,0.0,false
11,86,0.0,0.0,0.0,false
11,87,0.0,0.0,0.0,false
11,88,0.0,0.0,0.0,false
11,89,0.0,0.0,0.0,false
11,90,0.0,0.0,0.0,false
11,91,0.0,0.0,0.0,false
11,92,0.0,0.0,0.0,false
11,93,0.0,0.0,0.0,false
11,94,0.0,0.0,0.0,false
11,95,0.0,0.0,0.0,false
11,96,0.0,0.0,0.0,false
11,97,0.0,0.0,0.0,false
11,98,0.0,0.0,0.0,false
11,99,0.0,0.0,0.0,false
12,0,0.0,0.0,0.0,false
12,1,0.0,0.0,0.0,false
12,2,0.0,0.0,0.0,false
12,3,0.0,0.0,0.0,false
12,4,0.0,0.0,0.0,false
12,5,0.0,0.0,0.0,false
12,6,0.0,0.0,0.0,false
12,7,0.0,0.0,0.0,false
12,8,0.0,0.0,0.0,false
12,9,0.0,0.0,0.0,false
12,10,0.0,0.0,0.0,false
12,11,0.0,0.0,0.0,false
12,12,42.40842367141497,38.17661238711826,48.18311156742314,true
12,13,36.510479791223645,40.47369803730834,43.43111444992963,true
12,14,47.47700714809309,38.008814417627015,55.25596841327898,true
12,15,43.96856181125437,40.19606805907391,53.35096810506431,true
12,16,43.87209330027018,39.1100126555825,51.14733032947177,true
12,17,47.21411587796168,37.46625107467206,53.58250264845753,true
12,18,42.48286504461618,38.32170162478014,54.8644814833745,true
12,19,40.35747699716977,41.59897807394848,54.755854326131,true
12,20,37.27367147110223,38.67500345635656,47.82157230816451,true
12,21,33.657148473510624,44.38272415654504,41.41259635986796,true
